region,t,hazard,exposure,vulnerability,social,p_action_true,action,subgroup,risk_score,risk_var
R001,89,0.356549326188865,0.5796070870842414,0.3769124010639917,0.4495947418850155,0.5744840248270463,1,baseline,0.5369481324252755,4.378617136107663e-05
R001,90,0.4023528337720196,0.6171828480020896,0.4708955674403699,0.4729854212802489,0.5873926390571828,1,baseline,0.5482151104527546,4.989038296110324e-05
R001,91,0.3377043967795655,0.5545236341039497,0.4355403408043829,0.5286202769310475,0.5570864482585111,0,baseline,0.520746032495575,5.6313882017885243e-05
R001,92,0.4552224252674017,0.5834558066744217,0.4485411804731695,0.4709593287850433,0.6050469208101218,1,baseline,0.5635045138353305,4.5054182782740514e-05
R001,93,0.4436269709072533,0.4123877524320919,0.4076701543794559,0.0771821305678537,0.5526369222207941,1,baseline,0.5300338042173883,7.742461301591588e-05
R001,94,0.4655643705566706,0.5827939380880705,0.3304044285532069,0.3708132089014383,0.6217645320023732,1,baseline,0.5792132530509961,4.2261373014468144e-05
R001,95,0.4350551996784648,0.6710634868448799,0.3884298749013861,0.4828270307774588,0.624111647544027,1,baseline,0.578118486252248,6.84141886322555e-05
R002,0,0.5860329070458299,0.6345179509178741,0.4132820776364262,0.0938210392707886,0.6540154933199823,1,migrant,0.6149980888133342,7.906673089513644e-05
R002,1,0.6564809845060653,0.6420004579537865,0.4615477832566064,0.0630666835210231,0.6749136520807436,1,baseline,0.6343314478745826,9.767320170242909e-05
R002,2,0.6348221560798574,0.7025435152550418,0.4297748387260616,0.0,0.6799713396740421,1,elderly,0.6394821568522411,0.00012373670644378286
R002,3,0.7262110604615746,0.5707737916220799,0.4618657681094784,0.0749435727948825,0.6891064959323682,0,migrant,0.6468628068024993,0.00010852641966425853
R002,4,0.750573825119608,0.5770960995803778,0.4669436900861079,0.0,0.6956071964510026,1,baseline,0.6544906116319456,0.0001428863307593975
R002,5,0.7781576364526849,0.7212732800186268,0.540110185066316,0.1328660507026357,0.7311444853599837,1,baseline,0.6811013971322264,0.00011747986993092403
R002,6,0.7675768558984977,0.6856506980741274,0.4564505798012712,0.0144616823431996,0.7264163791211938,1,baseline,0.6795517163522188,0.0001485763785786762
R002,7,0.7618780299093618,0.6108452076662322,0.4296680290445052,0.0647763013254194,0.7157088642065864,1,elderly,0.6693120389873688,0.0001267988967608364
R002,8,0.796280488499325,0.6808135165950248,0.4316496091914176,0.0770100799150258,0.7437779613357736,1,elderly,0.6925609409430481,0.00013961400071148343
R002,9,0.7314218935652347,0.7194247940442274,0.4253544451484523,0.0,0.7226505494626716,1,baseline,0.6760341308545076,0.00015125723285949817
R002,10,0.7554080888741721,0.6499182204177919,0.4366991570589862,0.0,0.7166420060743793,1,elderly,0.6716057028534765,0.00014963185624513754
R002,11,0.8361002114905605,0.6631119480171296,0.4708831052027327,0.062998730352269,0.7495799449368538,1,baseline,0.6985564157059269,0.00015085069226810906
R002,12,0.8128247723393219,0.5382990512604415,0.4521946786761879,0.0009219663296106,0.7150066157028694,1,migrant,0.6713378566615503,0.0001658523444692919
R002,13,0.9016116611617084,0.6574483068975336,0.4253736284664531,0.0499013748066189,0.7808233503145531,0,elderly,0.7253259902131386,0.0001858164818880657
R002,14,0.8525386921565494,0.6966163703329536,0.4225031150368269,0.0819531274762953,0.7710609400475014,0,baseline,0.7156745006680605,0.00016140777545161614
R002,15,0.8143978018750033,0.6960042608957853,0.4853199996048734,0.0115778522893109,0.742740865602893,1,elderly,0.6939382925005522,0.00016312684457108812
R002,16,0.8278160396732392,0.6204264256397641,0.4775214055008961,0.0,0.7335834901721141,0,baseline,0.6869377544464148,0.00016740697368434733
R002,17,0.8164003985951606,0.6371061252629728,0.4558740700649985,0.2458982780579369,0.7478951878838058,1,baseline,0.6922139529985561,0.00010486157253072834
R002,18,0.9588406011082364,0.6548016751842792,0.4709502782370963,0.0132200548908656,0.7945150364891294,1,baseline,0.7386709620113686,0.00021750217994298017
R002,19,0.8833182668115835,0.7200120635577881,0.427568125125062,0.1146087207699699,0.7889249367059302,1,baseline,0.7300296795669712,0.00016758015760449252
R002,20,0.8927388539081108,0.5937114268704042,0.4731428683536741,0.1458978592446985,0.762161289646509,1,elderly,0.7077877224710228,0.00014323374043780025
R002,21,0.8896220248215202,0.5915787063315189,0.4389270496586827,0.0,0.7583254937461095,1,migrant,0.7080406179403191,0.0001953686734935976
R002,22,0.9134705073048176,0.7132602143719851,0.5908522253977733,0.0,0.7694124119866581,0,baseline,0.7183176261069786,0.00020044004866992128
R002,23,0.9159223444856416,0.6397471721475965,0.4720214049226057,0.0075769119200411,0.7738940070813872,0,baseline,0.7212109471768384,0.00019994807763733607
R002,24,0.8838533315145747,0.5774040714949726,0.373210422210194,0.0667097518801679,0.7663760711673036,0,elderly,0.7125166889590351,0.00017793095284143894
R002,25,0.8739302754827507,0.6477348358210729,0.4901382949820795,0.019421657854685,0.7565694160027374,0,baseline,0.7061163181502629,0.00017686113658273907
R002,26,0.9634458527818082,0.7262688296339969,0.4751195151024407,0.0987516146864542,0.8143017605084794,1,baseline,0.7528195457055408,0.0001999782792195992
R002,27,0.9559712755769414,0.6780145133405464,0.4803090346900422,0.0533513208866954,0.7986126237397144,1,baseline,0.7410217765798817,0.00020251981572209107
R002,28,0.9307876040711544,0.5795188559285875,0.4106617095800454,0.1317417703328539,0.7832066448938152,1,baseline,0.7256778965651414,0.00017021571756931843
R002,29,0.9653724365139776,0.6337258353005506,0.3927792402724597,0.0,0.8039772556248321,1,elderly,0.7464357863085594,0.0002374143972899804
R002,30,0.8891893086007303,0.7039935784227503,0.4323281610861258,0.0365887107323376,0.7834546504985401,1,baseline,0.7276246506170703,0.00018964575105057997
R002,31,0.9010040389412708,0.6474649819941971,0.4129010154220722,0.0,0.777959459662037,1,elderly,0.7241483285579781,0.000205915844149594
R002,32,0.857268584135163,0.7358766165982994,0.4454693822209041,0.0,0.7732623496405895,0,baseline,0.7197116408188096,0.00019330055464631524
R002,33,0.8174270251325706,0.6341558832620976,0.416099048527466,0.1395560228898249,0.7483649305708191,1,baseline,0.6950469259086051,0.0001271810182515002
R002,34,0.9170305371946296,0.6503947861874336,0.4522530741573769,0.0,0.7790532109917321,0,elderly,0.7255306483464031,0.0002067363075283072
R002,35,0.9281696916781454,0.5313290181473543,0.3503143951143642,0.0,0.7749865210335745,1,baseline,0.7218682458102283,0.00023044641283765597
R002,36,0.8655519061907456,0.670963914386289,0.4311793866922696,0.1032896328762214,0.7709011189935266,0,elderly,0.7152887128891788,0.00015559425066689366
R002,37,0.8283093349945035,0.6954424331092572,0.4640239455079045,0.0,0.7508086287934672,1,baseline,0.7009512910587892,0.0001746030662534856
R002,38,0.8119910030370222,0.6473765468226396,0.5240393609457769,0.0,0.7256658064374704,1,baseline,0.6804335717445538,0.00015925940073963332
R002,39,0.7338090265920901,0.6291465221064749,0.4376612738479966,0.0,0.7037037239809316,0,migrant,0.6606581181279438,0.00014192152943112235
R002,40,0.7362279057297296,0.7701807590887099,0.5404787797236554,0.0,0.7174554971510856,1,baseline,0.6724779250535269,0.00015103309684857063
R002,41,0.7073819623512437,0.5519030338236519,0.4445476730158719,0.0,0.6766512407528471,0,baseline,0.6381231187947023,0.0001337758804878392
R002,42,0.6699305552950068,0.6092108315694024,0.4578230371014397,0.0380062233304389,0.6730412440331891,1,baseline,0.6336405460597221,0.00010763128613937992
R002,43,0.6686054067738466,0.6900438409916934,0.4103810975062056,0.0646710550127758,0.6971273190325852,1,baseline,0.6523884263612645,0.00011086426082203839
R002,44,0.6501553759776411,0.6314996692558559,0.4686598694394865,0.0626818015995051,0.66919719390628,0,baseline,0.6295957934138083,9.502248584378984e-05
R002,45,0.7796315146899928,0.6976850930342432,0.4375589765163105,0.0763974447657396,0.7395756502436861,1,elderly,0.688880322280649,0.0001359133567842105
R002,46,0.7849257677500724,0.5859095604437904,0.4040650267784406,0.1498771422254303,0.7280363222832924,1,baseline,0.6775440087085031,0.00011239877449321787
R002,47,0.6044937152988599,0.6229998479499629,0.4714030178100274,0.0,0.6456870030380325,0,baseline,0.6111513383541729,0.00010695260781769882
R002,48,0.6205593665696827,0.6116927012642798,0.4064162009033509,0.2295485512796514,0.6710772843092091,1,baseline,0.6261423022426362,5.843926913899259e-05
R002,49,0.6822571600686093,0.622855681078969,0.4410938484769957,0.0,0.6813099229716882,1,migrant,0.6414698917992491,0.0001272179282919936
R002,50,0.5527379777585019,0.5567786204858955,0.3379024934387177,0.0,0.6317655411847722,0,migrant,0.5981638471422825,0.00011541142530454638
R002,51,0.6032756007666583,0.7118377426009739,0.4709408111813419,0.0796411461235611,0.6670187244558349,1,baseline,0.6265819010774767,8.974044462842324e-05
R002,52,0.6157627760899116,0.6837452661886325,0.4215593177246134,0.0573393006136618,0.6726872310456823,0,elderly,0.6317280201348133,9.914567126663012e-05
R002,53,0.5464324922736136,0.5911711328713655,0.3911852657413845,0.0100358177441913,0.6286312245097204,1,baseline,0.595522299200364,0.00010103616024087809
R002,54,0.5189728400417399,0.6486388215512202,0.4789185341432224,0.0632043350185753,0.6186393369563855,1,baseline,0.5860149979579609,7.310289303733422e-05
R002,55,0.60754685871106,0.597244982847088,0.5345709928131992,0.0,0.6322820911318617,1,baseline,0.600582722259573,0.00010372780220255925
R002,56,0.5326693209584625,0.6267020855620669,0.3600068393475514,0.0,0.6344071195936657,1,baseline,0.600085456644087,0.00010837079202710375
R002,57,0.5637423931931462,0.7231491873418776,0.4105461328714636,0.0315823378039723,0.660123991705113,1,baseline,0.6211282687369919,0.00010449192323938364
R002,58,0.4706553958968885,0.6860342896781838,0.4484647692441275,0.1753500677451464,0.6169668042950304,1,baseline,0.580854424881116,5.102851057315492e-05
R002,59,0.5394003525046154,0.6521802251328044,0.4901805828235098,0.0,0.6226690986048806,0,baseline,0.5912954663421139,9.635563990411844e-05
R002,60,0.4717183503943245,0.6055066987426259,0.4834957590653858,0.0664101641098816,0.5905848242519413,0,baseline,0.5622030796041317,6.438854941769788e-05
R002,61,0.543158320482046,0.7197767945467304,0.4316444478438414,0.038690495395463,0.6484065446953614,1,baseline,0.6111254256459896,9.609219782576483e-05
R002,62,0.4570994203888271,0.617322082028972,0.5313951977931006,0.0377550785863414,0.5784826588216773,1,baseline,0.5530193166500214,7.143288058551868e-05
R002,63,0.5060835151730906,0.5387787839951447,0.3496865525930336,0.0809691290740226,0.6117846364330113,1,migrant,0.5790673338146298,7.717410323912933e-05
R002,64,0.4502859537228365,0.5809897493189878,0.4492299967937798,0.2017362045921794,0.5890146420634742,1,baseline,0.5570036461678326,3.431730155059884e-05
R002,65,0.4385371315298766,0.6253568589796683,0.4306630397428284,0.0,0.5858867684464601,1,baseline,0.5591514965652942,8.840684612471323e-05
R002,66,0.4655742619521791,0.5685285881263844,0.4173208377209573,0.0,0.5873372967480049,0,baseline,0.5607423928806035,9.166919263180477e-05
R002,67,0.4202115386232267,0.5430894467354915,0.4811052042541513,0.0767707705454134,0.558375262685537,0,baseline,0.534706810971557,5.7702818407179995e-05
R002,68,0.2887531075844139,0.5974886231847958,0.512036779041433,0.0,0.5081934508145098,1,elderly,0.4934557580662413,8.188275163778786e-05
R002,69,0.3500736306317375,0.6875380695641571,0.416635984729125,0.0417806656256063,0.567130701737438,1,elderly,0.5411576931936055,7.710056248174521e-05
R002,70,0.4982200662989565,0.6371624573011467,0.4691939008174287,0.0,0.6063414328571977,0,baseline,0.5771184984500193,9.149886205824095e-05
R002,71,0.366779816442689,0.619271846280528,0.4492792925938376,0.0,0.5531744019441056,1,baseline,0.5312556025881352,8.3329764502201e-05
R002,72,0.4526433033021586,0.6619562456597798,0.3709468041273618,0.0,0.6078065498337152,1,migrant,0.5769981248390589,9.89138189408843e-05
R002,73,0.3109058205479618,0.5935712537940295,0.4942188625403741,0.0283948069717738,0.5203634899455233,0,elderly,0.5029919181746862,7.128315445105763e-05
R002,74,0.4993835146936211,0.6707371934102253,0.4832860828579571,0.2724598162738778,0.6250309229444938,0,baseline,0.5857216201317185,4.184711367155841e-05
R002,75,0.3691795313741757,0.6686993743972719,0.4723412338057429,0.0,0.5605605023582633,0,baseline,0.5374545409311484,8.501096337442936e-05
R002,76,0.5282807541881449,0.6636517280043164,0.4137774132661943,0.092978293780005,0.6366249499751925,0,baseline,0.5997947585182599,7.309023679692267e-05
R002,77,0.4048933849662401,0.6754231980806399,0.3857975689247136,0.0366479839437624,0.5910047574611051,0,elderly,0.5615965402773223,8.217679806989394e-05
R002,78,0.446608989637952,0.628498949295742,0.425036418314886,0.0,0.5905879229670963,0,migrant,0.5631055570585297,8.970190390108506e-05
R002,79,0.4111614776348223,0.6931251265386436,0.3637312271758489,0.0875852685932586,0.6029091957149433,1,baseline,0.5700543115179232,7.346581299911866e-05
R002,80,0.456611027994567,0.5909601589748721,0.5168232356787699,0.1259487595692325,0.5796103956194474,0,elderly,0.5516663981569305,4.6425073624907816e-05
R002,81,0.3706648477905948,0.6887656080382178,0.4706344367180836,0.0,0.565423895216169,1,migrant,0.5414458878811425,8.709840559559018e-05
R002,82,0.4741583790347624,0.6751133181760728,0.4592547506837409,0.0305084052367831,0.6073232229083975,0,baseline,0.5766879521148793,8.203737185261055e-05
R002,83,0.5276117332816979,0.503956806795778,0.434519754594414,0.0,0.5966580914826727,1,elderly,0.5695406414569949,0.0001012698536486448
R002,84,0.4822024472708868,0.7097474431054406,0.3960632893567686,0.0350253574210324,0.6271722419969792,1,baseline,0.5926054120416907,9.19858399474033e-05
R002,85,0.4558379346969069,0.721179236193417,0.4232637913307068,0.0476065124531076,0.6154617780404955,1,baseline,0.5824027614266152,8.442891669478993e-05
R002,86,0.5951955104734719,0.6774421768002402,0.441266690203785,0.0589399145520346,0.6603236317464707,0,baseline,0.6213268806516673,9.179342716384726e-05
R002,87,0.5745039684886404,0.6311103157100937,0.4401882065838763,0.0,0.6399954195498935,1,baseline,0.6058089307784273,0.00010463638328569625
R002,88,0.5640035202373285,0.6601048969901264,0.4829790894064501,0.000505794603488,0.6352008138121635,1,baseline,0.6019183525681031,0.00010087501043185774
R002,89,0.5227553799049058,0.7587961465553926,0.3719951615147732,0.1274789959083436,0.6614360568412422,1,elderly,0.6188964117879944,8.66730273985789e-05
R002,90,0.5159911912663557,0.7587732350127139,0.500166196483564,0.0984991642343363,0.6380511522482674,1,baseline,0.6010605220829097,7.989472533708901e-05
R002,91,0.5630488154191837,0.6368391131329348,0.469918212152274,0.1415038910554348,0.6391748115241912,0,elderly,0.6015801783256379,5.921899841417193e-05
R002,92,0.5439930472234134,0.6885309076041642,0.4964492196560377,0.0668512163968238,0.6341785782816337,1,baseline,0.5991547335675554,7.874317859960906e-05
R002,93,0.5919510026439855,0.6008600961283862,0.4069820108042591,0.0,0.6459051186626326,1,baseline,0.6107706907377257,0.00011089733076707041
R002,94,0.6174660024395655,0.6253101692584297,0.3026107411190446,0.0,0.6766568236596554,1,baseline,0.6358006756385,0.0001356723160479861
R002,95,0.6046879073452158,0.6653391383677573,0.3808574108375353,0.1452558117879683,0.675077169575406,1,baseline,0.6310899781310513,7.802295917584555e-05
R003,0,0.1008390679255683,0.5120263047328939,0.910604593426228,0.527530809529332,0.3825267395793385,1,elderly,0.3764569316602349,0.0001869145378283592
R003,1,0.2202099220120741,0.5225930607199787,1.0,0.5471274793296363,0.4199589549153072,0,migrant,0.4091279382046417,0.00020474841979510678
R003,2,0.1809975963596305,0.5764515839713429,0.8488791284265151,0.4526773006956778,0.4329913511089274,0,baseline,0.42063893421059584,0.0001276431442213356
R003,3,0.2287003197963841,0.5303163804088936,0.8207900142482165,0.4020273863254863,0.4445262711793742,0,baseline,0.4320138858994295,9.419563786375871e-05
R003,4,0.1068237327977474,0.5337778232812249,0.9413618770878026,0.5367116442619382,0.3851163584252705,1,baseline,0.37861192818313033,0.00020381471409801905
R003,5,0.2013219204781492,0.5201636054772402,0.9899096185136732,0.3923394316624634,0.4056920180927799,0,baseline,0.4009268224262132,0.0001632583247453487
R003,6,0.3114635692875869,0.550802472376198,0.9132753346782226,0.5495116666568068,0.4752302053213813,1,baseline,0.4553842849099611,0.0001542892478946106
